0.18047890662617133, Z: 5 of [[1, 1], [0, 1]], Spread: 0.5
0.2052570465572799, Z: 5 of [[1, 1], [0, 1]], Spread: 0.5
0.15046149857402125, Z: 5 of [[1, 1], [0, 1]], Spread: 0.5
0.12187581021519316, Z: 5 of [[1, 1], [0, 1]], Spread: 0.5
0.17933016037631022, Z: 5 of [[1, 1], [0, 1]], Spread: 0.5
0.1794862772695285, Z: 5 of [[1, 1], [0, 1]], Spread: 0.5
0.17431756731730805, Z: 5 of [[1, 1], [0, 1]], Spread: 0.5
0.2436638394014593, Z: 5 of [[1, 1], [0, 1]], Spread: 0.5

0.3302394533130857, Z: 5 of [[1, 0], [0, 1]], Spread: 0.5
0.352922886032816, Z: 5 of [[1, 0], [0, 1]], Spread: 0.5
0.3270893366420979, Z: 5 of [[1, 0], [0, 1]], Spread: 0.5
0.20302937145820216, Z: 5 of [[1, 0], [0, 1]], Spread: 0.5
0.21357124337938443, Z: 5 of [[1, 0], [0, 1]], Spread: 0.5
0.2881143746064669, Z: 5 of [[1, 0], [0, 1]], Spread: 0.5
0.2817896959146635, Z: 5 of [[1, 0], [0, 1]], Spread: 0.5
0.34465869106263197, Z: 5 of [[1, 0], [0, 1]], Spread: 0.5
____________________
0.07348934734208262, Z: 12 of [[1, 1], [0, 1]], Spread: 0.5
0.08527675664942323, Z: 12 of [[1, 1], [0, 1]], Spread: 0.5
0.11289384174722521, Z: 12 of [[1, 1], [0, 1]], Spread: 0.5
0.068808104003852, Z: 12 of [[1, 1], [0, 1]], Spread: 0.5
0.09836919114288184, Z: 12 of [[1, 1], [0, 1]], Spread: 0.5
0.07195083871419106, Z: 12 of [[1, 1], [0, 1]], Spread: 0.5
0.06565074040808096, Z: 12 of [[1, 1], [0, 1]], Spread: 0.5
0.07842786615553662, Z: 12 of [[1, 1], [0, 1]], Spread: 0.5

0.3464669216143808, Z: 12 of [[1, 0], [0, 1]], Spread: 0.5
0.2267057987744402, Z: 12 of [[1, 0], [0, 1]], Spread: 0.5
0.13040796135453578, Z: 12 of [[1, 0], [0, 1]], Spread: 0.5
0.27794522225102986, Z: 12 of [[1, 0], [0, 1]], Spread: 0.5
0.15816686626253648, Z: 12 of [[1, 0], [0, 1]], Spread: 0.5
0.29213035410776533, Z: 12 of [[1, 0], [0, 1]], Spread: 0.5
0.14295369350099385, Z: 12 of [[1, 0], [0, 1]], Spread: 0.5
0.13503760170129758, Z: 12 of [[1, 0], [0, 1]], Spread: 0.5
____________________
0.005812724491572191, Z: 25 of [[1, 0], [0, 1]], Spread: 0.5
0.005359760591705895, Z: 25 of [[1, 0], [0, 1]], Spread: 0.5
0.021851853717434942, Z: 25 of [[1, 0], [0, 1]], Spread: 0.5
0.007514468996066638, Z: 25 of [[1, 0], [0, 1]], Spread: 0.5
0.0022738790657708574, Z: 25 of [[1, 0], [0, 1]], Spread: 0.5
0.008141689938443988, Z: 25 of [[1, 0], [0, 1]], Spread: 0.5
0.002294667367906429, Z: 25 of [[1, 0], [0, 1]], Spread: 0.5
0.0022699871850902597, Z: 25 of [[1, 0], [0, 1]], Spread: 0.5
0.003053526322417203, Z: 25 of [[1, 0], [0, 1]], Spread: 0.5
0.003221957199682961, Z: 25 of [[1, 0], [0, 1]], Spread: 0.5
____________________
0.0011655371521270528, Z: 50 of [[1, 0], [0, 1]], Spread: 0.5
0.0011729842443277357, Z: 50 of [[1, 0], [0, 1]], Spread: 0.5
0.0011608708212653427, Z: 50 of [[1, 0], [0, 1]], Spread: 0.5
0.001209415995674042, Z: 50 of [[1, 0], [0, 1]], Spread: 0.5
0.0012155793746620345, Z: 50 of [[1, 0], [0, 1]], Spread: 0.5
0.0011689756961162675, Z: 50 of [[1, 0], [0, 1]], Spread: 0.5
0.0011809491181416158, Z: 50 of [[1, 0], [0, 1]], Spread: 0.5
0.0012059478218357173, Z: 50 of [[1, 0], [0, 1]], Spread: 0.5
____________________
0.0008766897895388794, Z: 70 of [[1, 0], [0, 1]], Spread: 0.5
0.0008465633381108946, Z: 70 of [[1, 0], [0, 1]], Spread: 0.5
0.0008423866253884571, Z: 70 of [[1, 0], [0, 1]], Spread: 0.5
0.0008512392986735654, Z: 70 of [[1, 0], [0, 1]], Spread: 0.5
0.0008724178380157314, Z: 70 of [[1, 0], [0, 1]], Spread: 0.5
0.0009024707817185645, Z: 70 of [[1, 0], [0, 1]], Spread: 0.5
0.0009057232623491845, Z: 70 of [[1, 0], [0, 1]], Spread: 0.5
0.0008360938728041976, Z: 70 of [[1, 0], [0, 1]], Spread: 0.5
____________________
0.0007438052353199873, Z: 90 of [[1, 0], [0, 1]], Spread: 0.5
0.0006893584442646534, Z: 90 of [[1, 0], [0, 1]], Spread: 0.5
0.0007179418750152607, Z: 90 of [[1, 0], [0, 1]], Spread: 0.5
0.0006873499703107083, Z: 90 of [[1, 0], [0, 1]], Spread: 0.5
0.0007379454525451903, Z: 90 of [[1, 0], [0, 1]], Spread: 0.5
0.0007193400335201385, Z: 90 of [[1, 0], [0, 1]], Spread: 0.5
0.0007249827364976366, Z: 90 of [[1, 0], [0, 1]], Spread: 0.5
0.0006965170478171809, Z: 90 of [[1, 0], [0, 1]], Spread: 0.5
____________________
0.000561949601830537, Z: 110 of [[1, 0], [0, 1]], Spread: 0.5
0.0005812608865973234, Z: 110 of [[1, 0], [0, 1]], Spread: 0.5
0.0005628608421280623, Z: 110 of [[1, 0], [0, 1]], Spread: 0.5
0.0005748946013006892, Z: 110 of [[1, 0], [0, 1]], Spread: 0.5
0.0005813025918343196, Z: 110 of [[1, 0], [0, 1]], Spread: 0.5
0.000607223659263102, Z: 110 of [[1, 0], [0, 1]], Spread: 0.5
0.000597968540201614, Z: 110 of [[1, 0], [0, 1]], Spread: 0.5
0.0005562535082139268, Z: 110 of [[1, 0], [0, 1]], Spread: 0.5
____________________
