Generation Number,AllD Count,pDisc Count,Disc Count,AllC Count,AllD Ratio,pDisc Ratio,Disc Ratio,AllC Ratio,
0,2,3,4,1,0.2,0.3,0.4,0.1,2.25,3.0,0,0,,
0,2,3,4,1,0.2,0.3,0.4,0.1,2.4,1.25,1,0,,
0,2,3,4,1,0.2,0.3,0.4,0.1,1.75,1.75,1,2,,
0,2,2,5,1,0.2,0.2,0.5,0.1,1.3,2.35,1,2,,
0,2,2,5,1,0.2,0.2,0.5,0.1,1.6,0.8,2,1,,
0,2,3,4,1,0.2,0.3,0.4,0.1,1.25,2.0,1,2,,
0,2,2,5,1,0.2,0.2,0.5,0.1,1.7,2.4,2,2,,
0,2,2,5,1,0.2,0.2,0.5,0.1,0.75,2.2,3,2,,
0,2,2,5,1,0.2,0.2,0.5,0.1,1.25,2.25,0,0,,
0,2,2,5,1,0.2,0.2,0.5,0.1,1.75,0.2,2,1,,
1,2,2,5,1,0.2,0.2,0.5,0.1,2.0,2.25,2,2,,
1,2,2,5,1,0.2,0.2,0.5,0.1,2.0,2.6,0,2,,
1,1,2,6,1,0.1,0.2,0.6,0.1,2.2,0.8,2,1,,
1,1,2,6,1,0.1,0.2,0.6,0.1,0.55,1.75,1,0,,
1,2,1,6,1,0.2,0.1,0.6,0.1,2.8,3.2,2,2,,
1,2,1,6,1,0.2,0.1,0.6,0.1,2.6,3.5,2,0,,
1,3,1,5,1,0.3,0.1,0.5,0.1,1.9,0.75,2,0,,
1,4,1,4,1,0.4,0.1,0.4,0.1,1.75,0.0,0,3,,
1,4,1,4,1,0.4,0.1,0.4,0.1,0.15,1.5,1,2,,
1,4,0,5,1,0.4,0.0,0.5,0.1,1.75,2.05,0,2,,
2,3,0,6,1,0.3,0.0,0.6,0.1,2.9,2.75,2,2,,
2,3,0,6,1,0.3,0.0,0.6,0.1,3.0,3.6,2,2,,
2,3,0,6,1,0.3,0.0,0.6,0.1,1.25,3.35,0,2,,
2,2,0,7,1,0.2,0.0,0.7,0.1,3.65,3.6,2,2,,
2,2,0,7,1,0.2,0.0,0.7,0.1,3.0,1.0,2,3,,
2,2,0,7,1,0.2,0.0,0.7,0.1,0.75,2.9,0,2,,
2,1,0,8,1,0.1,0.0,0.8,0.1,2.95,2.8,2,2,,
2,1,0,8,1,0.1,0.0,0.8,0.1,3.4,3.2,2,2,,
2,1,0,8,1,0.1,0.0,0.8,0.1,3.8,3.6,2,2,,
2,1,0,8,1,0.1,0.0,0.8,0.1,0.5,4.0,0,2,,
3,0,0,9,1,0.0,0.0,0.9,0.1,4.2,4.05,2,2,,
3,0,0,9,1,0.0,0.0,0.9,0.1,4.0,4.0,3,2,,
3,0,0,10,0,0.0,0.0,1.0,0.0,4.0,4.0,2,2,,
3,0,0,10,0,0.0,0.0,1.0,0.0,4.0,4.0,2,2,,
3,0,0,10,0,0.0,0.0,1.0,0.0,4.0,4.0,2,2,,
3,0,0,10,0,0.0,0.0,1.0,0.0,4.0,4.0,2,2,,
3,0,0,10,0,0.0,0.0,1.0,0.0,4.0,4.0,2,2,,
3,0,0,10,0,0.0,0.0,1.0,0.0,4.0,4.0,2,2,,
3,0,0,10,0,0.0,0.0,1.0,0.0,4.0,4.0,2,2,,
3,0,0,10,0,0.0,0.0,1.0,0.0,4.0,4.0,2,2,,
4,0,0,10,0,0.0,0.0,1.0,0.0,4.0,4.0,2,2,,
4,0,0,10,0,0.0,0.0,1.0,0.0,4.0,4.0,2,2,,
4,0,0,10,0,0.0,0.0,1.0,0.0,4.0,4.0,2,2,,
4,0,0,10,0,0.0,0.0,1.0,0.0,4.0,4.0,2,2,,
4,0,0,10,0,0.0,0.0,1.0,0.0,4.0,4.0,2,2,,
4,0,0,10,0,0.0,0.0,1.0,0.0,4.0,4.0,2,2,,
4,0,0,10,0,0.0,0.0,1.0,0.0,4.0,4.0,2,2,,
4,0,0,10,0,0.0,0.0,1.0,0.0,4.0,4.0,2,2,,
4,0,0,10,0,0.0,0.0,1.0,0.0,4.0,4.0,2,2,,
4,0,0,10,0,0.0,0.0,1.0,0.0,4.0,4.0,2,2,,
5,0,0,10,0,0.0,0.0,1.0,0.0,4.0,4.0,2,2,,
5,0,0,10,0,0.0,0.0,1.0,0.0,4.0,4.0,2,2,,
5,0,0,10,0,0.0,0.0,1.0,0.0,4.0,4.0,2,2,,
5,0,0,10,0,0.0,0.0,1.0,0.0,4.0,4.0,2,2,,
5,0,0,10,0,0.0,0.0,1.0,0.0,4.0,4.0,2,2,,
5,0,0,10,0,0.0,0.0,1.0,0.0,4.0,4.0,2,2,,
5,0,0,10,0,0.0,0.0,1.0,0.0,4.0,4.0,2,2,,
5,0,0,10,0,0.0,0.0,1.0,0.0,4.0,4.0,2,2,,
5,0,0,10,0,0.0,0.0,1.0,0.0,4.0,4.0,2,2,,
5,0,0,10,0,0.0,0.0,1.0,0.0,4.0,4.0,2,2,,
6,0,0,10,0,0.0,0.0,1.0,0.0,4.0,4.0,2,2,,
6,0,0,10,0,0.0,0.0,1.0,0.0,4.0,4.0,2,2,,
6,0,0,10,0,0.0,0.0,1.0,0.0,4.0,4.0,2,2,,
6,0,0,10,0,0.0,0.0,1.0,0.0,4.0,4.0,2,2,,
6,0,0,10,0,0.0,0.0,1.0,0.0,4.0,4.0,2,2,,
6,0,0,10,0,0.0,0.0,1.0,0.0,4.0,4.0,2,2,,
6,0,0,10,0,0.0,0.0,1.0,0.0,4.0,4.0,2,2,,
6,0,0,10,0,0.0,0.0,1.0,0.0,4.0,4.0,2,2,,
6,0,0,10,0,0.0,0.0,1.0,0.0,4.0,4.0,2,2,,
6,0,0,10,0,0.0,0.0,1.0,0.0,4.0,4.0,2,2,,
7,0,0,10,0,0.0,0.0,1.0,0.0,4.0,4.0,2,2,,
7,0,0,10,0,0.0,0.0,1.0,0.0,4.0,4.0,2,2,,
7,0,0,10,0,0.0,0.0,1.0,0.0,4.0,4.0,2,2,,
7,0,0,10,0,0.0,0.0,1.0,0.0,4.0,4.0,2,2,,
7,0,0,10,0,0.0,0.0,1.0,0.0,4.0,4.0,2,2,,
7,0,0,10,0,0.0,0.0,1.0,0.0,4.0,4.0,2,2,,
7,0,0,10,0,0.0,0.0,1.0,0.0,4.0,4.0,2,2,,
