Generation Number,AllD Count,pDisc Count,Disc Count,AllC Count,AllD Ratio,pDisc Ratio,Disc Ratio,AllC Ratio,
0,5,2,3,0,0.5,0.2,0.3,0.0,0.25,0.15,1,1,,
0,5,2,3,0,0.5,0.2,0.3,0.0,0.85,0.1,2,1,,
0,5,3,2,0,0.5,0.3,0.2,0.0,2.25,1.85,0,1,,
0,5,3,2,0,0.5,0.3,0.2,0.0,1.25,-0.1,0,2,,
0,5,3,2,0,0.5,0.3,0.2,0.0,1.75,1.0,0,0,,
0,5,3,2,0,0.5,0.3,0.2,0.0,2.0,0.75,0,1,,
0,5,3,2,0,0.5,0.3,0.2,0.0,0.15,2.25,1,0,,
0,6,2,2,0,0.6,0.2,0.2,0.0,-0.55,1.25,1,0,,
0,6,2,2,0,0.6,0.2,0.2,0.0,0.75,0.25,0,0,,
0,6,2,2,0,0.6,0.2,0.2,0.0,0.1,0.45,1,2,,
1,6,2,2,0,0.6,0.2,0.2,0.0,1.0,-0.45,0,1,,
1,6,2,2,0,0.6,0.2,0.2,0.0,1.0,1.0,0,1,,
1,5,3,2,0,0.5,0.3,0.2,0.0,-0.65,1.75,2,0,,
1,6,3,1,0,0.6,0.3,0.1,0.0,1.25,1.5,0,0,,
1,6,3,1,0,0.6,0.3,0.1,0.0,0.25,0.25,0,0,,
1,6,3,1,0,0.6,0.3,0.1,0.0,1.0,0.3,0,1,,
1,5,4,1,0,0.5,0.4,0.1,0.0,1.25,1.75,0,1,,
1,4,5,1,0,0.4,0.5,0.1,0.0,1.75,2.25,0,0,,
1,4,5,1,0,0.4,0.5,0.1,0.0,0.75,1.75,0,1,,
1,3,6,1,0,0.3,0.6,0.1,0.0,2.85,2.25,1,0,,
2,4,5,1,0,0.4,0.5,0.1,0.0,1.65,1.0,1,0,,
2,4,5,1,0,0.4,0.5,0.1,0.0,1.05,0.6,1,1,,
2,4,5,1,0,0.4,0.5,0.1,0.0,1.7,2.2,1,1,,
2,4,5,1,0,0.4,0.5,0.1,0.0,1.6,1.2,1,1,,
2,4,5,1,0,0.4,0.5,0.1,0.0,2.25,0.85,0,1,,
2,4,5,1,0,0.4,0.5,0.1,0.0,1.4,1.65,1,1,,
2,4,5,1,0,0.4,0.5,0.1,0.0,2.6,2.2,1,1,,
2,4,5,1,0,0.4,0.5,0.1,0.0,0.75,1.25,0,0,,
2,4,5,1,0,0.4,0.5,0.1,0.0,1.5,1.2,0,1,,
2,3,6,1,0,0.3,0.6,0.1,0.0,1.5,-0.25,1,2,,
3,3,6,1,0,0.3,0.6,0.1,0.0,0.75,-0.1,0,2,,
3,3,6,1,0,0.3,0.6,0.1,0.0,2.0,1.85,0,1,,
3,2,7,1,0,0.2,0.7,0.1,0.0,-0.15,2.7,2,1,,
3,2,8,0,0,0.2,0.8,0.0,0.0,3.55,1.25,1,0,,
3,2,8,0,0,0.2,0.8,0.0,0.0,2.8,3.2,1,1,,
3,2,8,0,0,0.2,0.8,0.0,0.0,3.8,3.0,1,1,,
3,2,8,0,0,0.2,0.8,0.0,0.0,3.0,3.0,1,1,,
3,2,8,0,0,0.2,0.8,0.0,0.0,2.4,2.2,1,1,,
3,2,8,0,0,0.2,0.8,0.0,0.0,0.25,3.0,0,1,,
