Generation Number,AllD Count,pDisc Count,Disc Count,AllC Count,AllD Ratio,pDisc Ratio,Disc Ratio,AllC Ratio,
0,1,4,2,3,0.1,0.4,0.2,0.3,2.9,3.45,1,1,,
0,1,4,2,3,0.1,0.4,0.2,0.3,2.0,3.3,3,1,,
0,1,5,2,2,0.1,0.5,0.2,0.2,2.0,1.45,3,2,,
0,1,5,3,1,0.1,0.5,0.3,0.1,1.8,1.95,2,1,,
0,1,5,3,1,0.1,0.5,0.3,0.1,1.7,2.5,2,0,,
0,1,5,3,1,0.1,0.5,0.3,0.1,2.2,2.25,1,0,,
0,2,4,3,1,0.2,0.4,0.3,0.1,1.25,1.15,2,1,,
0,2,4,3,1,0.2,0.4,0.3,0.1,2.25,2.1,0,1,,
0,2,4,3,1,0.2,0.4,0.3,0.1,1.0,1.75,3,1,,
0,2,4,3,1,0.2,0.4,0.3,0.1,1.9,3.0,1,0,,
1,3,3,3,1,0.3,0.3,0.3,0.1,2.25,2.25,0,0,,
1,3,3,3,1,0.3,0.3,0.3,0.1,2.3,1.15,1,2,,
1,3,3,3,1,0.3,0.3,0.3,0.1,2.5,2.75,0,0,,
1,3,3,3,1,0.3,0.3,0.3,0.1,1.25,1.35,2,1,,
1,3,3,3,1,0.3,0.3,0.3,0.1,1.05,2.25,1,0,,
1,4,2,3,1,0.4,0.2,0.3,0.1,2.25,0.65,0,1,,
1,4,2,3,1,0.4,0.2,0.3,0.1,0.65,1.65,1,2,,
1,4,2,3,1,0.4,0.2,0.3,0.1,2.0,0.75,0,3,,
1,4,2,3,1,0.4,0.2,0.3,0.1,1.4,1.75,2,0,,
1,4,2,3,1,0.4,0.2,0.3,0.1,1.5,0.25,0,3,,
2,4,2,3,1,0.4,0.2,0.3,0.1,2.25,1.75,0,0,,
2,4,2,3,1,0.4,0.2,0.3,0.1,0.65,1.5,2,0,,
2,4,2,3,1,0.4,0.2,0.3,0.1,1.0,1.0,0,0,,
2,4,2,3,1,0.4,0.2,0.3,0.1,3.0,0.5,0,3,,
2,4,2,3,1,0.4,0.2,0.3,0.1,1.3,1.5,2,2,,
2,4,2,3,1,0.4,0.2,0.3,0.1,0.3,0.0,1,3,,
2,4,1,3,2,0.4,0.1,0.3,0.2,1.45,1.5,2,0,,
2,5,1,2,2,0.5,0.1,0.2,0.2,1.45,0.4,2,1,,
2,5,2,1,2,0.5,0.2,0.1,0.2,2.4,0.75,1,3,,
